               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 128,            0.016771,            0.014844,           0.0022064,             0.99648,                   1,               0.995,              0.9123,           0.0063889,           0.0060676,          0.00030337,           0.0036482,           0.0036482,           0.0036482
                 129,            0.016152,            0.015219,            0.001606,              0.9995,                   1,               0.995,              0.8963,           0.0069225,           0.0063753,          0.00028346,            0.003584,            0.003584,            0.003584
                 130,            0.016907,            0.014333,           0.0016945,             0.99961,                   1,               0.995,              0.8919,           0.0071153,           0.0063365,          0.00030234,           0.0035203,           0.0035203,           0.0035203
                 131,            0.015857,            0.013859,           0.0012081,             0.99975,                   1,               0.995,             0.92034,           0.0059772,           0.0060919,          0.00032002,            0.003457,            0.003457,            0.003457
                 132,            0.015702,            0.014388,           0.0015472,             0.99974,             0.99999,               0.995,              0.9022,           0.0071628,           0.0064522,          0.00033109,           0.0033943,           0.0033943,           0.0033943
                 133,            0.016682,             0.01401,           0.0040459,             0.99961,                   1,               0.995,             0.89963,           0.0067303,           0.0063334,          0.00033161,           0.0033321,           0.0033321,           0.0033321
                 134,            0.016733,            0.013275,           0.0012872,             0.99961,                   1,               0.995,             0.91899,           0.0062129,           0.0063763,          0.00030921,           0.0032704,           0.0032704,           0.0032704
                 135,            0.014937,            0.014426,           0.0013975,              0.9997,                   1,               0.995,             0.91392,           0.0062674,           0.0062577,           0.0002921,           0.0032093,           0.0032093,           0.0032093
                 136,            0.017766,            0.013838,           0.0022308,             0.99974,                   1,               0.995,             0.90072,           0.0068497,           0.0063523,          0.00029942,           0.0031488,           0.0031488,           0.0031488
                 137,            0.015542,            0.013806,           0.0018467,             0.99994,                   1,               0.995,             0.89901,           0.0064769,            0.006049,          0.00030037,           0.0030888,           0.0030888,           0.0030888
                 138,            0.014345,            0.014033,           0.0010181,             0.99999,                   1,               0.995,             0.91443,           0.0065418,           0.0064722,          0.00029638,           0.0030294,           0.0030294,           0.0030294
                 139,            0.016345,            0.014371,           0.0012584,             0.99938,             0.99999,               0.995,             0.91572,           0.0056424,            0.005968,          0.00027694,           0.0029706,           0.0029706,           0.0029706
                 140,             0.01561,            0.013381,           0.0012477,              0.9995,                   1,               0.995,             0.89476,           0.0065655,           0.0060227,          0.00026254,           0.0029125,           0.0029125,           0.0029125
                 141,            0.015517,            0.013585,           0.0011077,             0.99982,                   1,               0.995,             0.92062,           0.0061474,            0.005952,          0.00024492,            0.002855,            0.002855,            0.002855
                 142,            0.015503,            0.013802,           0.0024773,              0.9999,                   1,               0.995,             0.92261,           0.0062686,            0.006025,          0.00023729,           0.0027981,           0.0027981,           0.0027981
                 143,            0.016739,            0.012779,           0.0016879,             0.99974,                   1,               0.995,             0.91548,           0.0069378,           0.0059562,           0.0002323,           0.0027419,           0.0027419,           0.0027419
                 144,            0.017038,            0.014141,           0.0023245,             0.99901,                   1,               0.995,              0.9067,           0.0068671,           0.0058453,          0.00025916,           0.0026864,           0.0026864,           0.0026864
                 145,            0.015241,            0.013533,           0.0018173,              0.9982,                   1,               0.995,             0.92342,           0.0058411,           0.0057943,          0.00026724,           0.0026316,           0.0026316,           0.0026316
                 146,             0.01485,             0.01371,           0.0018828,             0.99964,                   1,               0.995,             0.92447,           0.0056884,           0.0056884,          0.00024075,           0.0025775,           0.0025775,           0.0025775
                 147,            0.014611,            0.013111,           0.0013686,             0.99987,                   1,               0.995,             0.92463,            0.005689,           0.0058541,          0.00023287,           0.0025241,           0.0025241,           0.0025241
                 148,            0.013383,            0.013304,            0.001323,             0.99972,                   1,               0.995,             0.92339,           0.0055301,           0.0058986,          0.00022801,           0.0024714,           0.0024714,           0.0024714
                 149,             0.01403,            0.013355,             0.00163,             0.99961,                   1,               0.995,             0.90773,           0.0061286,           0.0064268,          0.00022437,           0.0024195,           0.0024195,           0.0024195
                 150,            0.014155,            0.013023,           0.0013109,             0.99927,                   1,               0.995,             0.90871,           0.0061129,           0.0059141,          0.00021691,           0.0023684,           0.0023684,           0.0023684
                 151,            0.014203,            0.013006,           0.0010506,             0.99856,                   1,               0.995,             0.90904,           0.0065987,           0.0058221,          0.00023307,            0.002318,            0.002318,            0.002318
                 152,            0.014542,            0.013685,           0.0011343,               0.999,                   1,               0.995,             0.92187,           0.0065605,           0.0057832,          0.00023581,           0.0022684,           0.0022684,           0.0022684
                 153,            0.013448,            0.013212,           0.0011988,             0.99994,                   1,               0.995,             0.93486,           0.0058481,           0.0059222,          0.00022985,           0.0022196,           0.0022196,           0.0022196
                 154,            0.014462,            0.012483,          0.00095569,             0.99993,                   1,               0.995,             0.94225,           0.0055931,           0.0059244,          0.00023042,           0.0021717,           0.0021717,           0.0021717
                 155,            0.013648,            0.013052,           0.0011663,             0.99991,                   1,               0.995,              0.9206,           0.0055589,             0.00583,          0.00023161,           0.0021245,           0.0021245,           0.0021245
