               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.023067,           0.0063687,           0.0024042,             0.55897,             0.46562,             0.44463,             0.18399,            0.052286,            0.011089,            0.047312,           0.0019443,           0.0019443,           0.0019443
                 160,            0.023113,            0.006302,           0.0022232,             0.60284,             0.44093,             0.44466,             0.18475,            0.052295,            0.011102,            0.047397,           0.0019014,           0.0019014,           0.0019014
                 161,             0.02298,           0.0062547,           0.0025371,              0.5426,             0.47623,             0.44464,             0.18482,            0.052315,            0.011118,            0.047473,           0.0018594,           0.0018594,           0.0018594
                 162,            0.022736,           0.0062951,           0.0022912,             0.56357,             0.46228,             0.44447,             0.18407,            0.052339,            0.011135,            0.047535,           0.0018183,           0.0018183,           0.0018183
                 163,            0.022568,           0.0062715,           0.0024033,             0.56009,             0.45975,             0.44069,             0.18286,            0.052358,            0.011153,            0.047595,           0.0017781,           0.0017781,           0.0017781
                 164,            0.022293,           0.0061934,           0.0023375,             0.54186,             0.47303,             0.44104,             0.18309,            0.052372,            0.011173,            0.047663,           0.0017389,           0.0017389,           0.0017389
                 165,            0.022114,           0.0060759,           0.0022492,             0.54936,             0.46767,             0.44039,             0.18257,             0.05238,            0.011194,            0.047738,           0.0017005,           0.0017005,           0.0017005
                 166,            0.022298,            0.006108,           0.0022542,             0.54749,             0.46852,             0.44008,             0.18274,            0.052399,            0.011213,            0.047814,           0.0016631,           0.0016631,           0.0016631
                 167,            0.022148,           0.0061561,           0.0021574,             0.54739,             0.46893,             0.44003,             0.18239,            0.052421,            0.011232,            0.047884,           0.0016267,           0.0016267,           0.0016267
                 168,            0.021567,           0.0061169,           0.0022427,             0.53876,              0.4743,             0.44169,             0.18238,            0.052437,            0.011253,            0.047953,           0.0015912,           0.0015912,           0.0015912
                 169,            0.021662,           0.0060309,           0.0022443,             0.53369,             0.47614,             0.44239,             0.18225,            0.052456,            0.011276,            0.048018,           0.0015566,           0.0015566,           0.0015566
                 170,            0.021783,           0.0059763,           0.0021963,             0.57467,             0.44962,             0.44156,             0.18243,            0.052468,            0.011295,            0.048077,           0.0015231,           0.0015231,           0.0015231
                 171,            0.021341,           0.0059074,           0.0021317,             0.56557,             0.45536,             0.44177,               0.183,            0.052479,            0.011316,            0.048149,           0.0014905,           0.0014905,           0.0014905
                 172,            0.021481,           0.0059946,           0.0021682,             0.56453,             0.45559,             0.44118,               0.183,            0.052487,            0.011335,            0.048203,           0.0014589,           0.0014589,           0.0014589
                 173,            0.021298,           0.0060208,           0.0020663,             0.57908,             0.44747,             0.44149,             0.18238,            0.052502,            0.011354,            0.048272,           0.0014283,           0.0014283,           0.0014283
                 174,            0.021125,           0.0060037,           0.0021488,             0.56894,             0.45372,             0.44181,             0.18238,            0.052517,            0.011371,            0.048329,           0.0013987,           0.0013987,           0.0013987
                 175,            0.021001,           0.0058304,           0.0021981,             0.57363,              0.4522,             0.44246,             0.18236,            0.052529,            0.011391,            0.048391,           0.0013701,           0.0013701,           0.0013701
                 176,            0.020922,           0.0059161,           0.0020547,             0.57426,             0.45137,             0.44275,             0.18241,            0.052538,            0.011406,            0.048446,           0.0013425,           0.0013425,           0.0013425
                 177,            0.020819,           0.0058986,           0.0022557,             0.57262,             0.45186,             0.44253,             0.18171,            0.052547,            0.011423,            0.048497,            0.001316,            0.001316,            0.001316
                 178,            0.020894,           0.0058602,           0.0021147,               0.571,             0.45384,             0.44207,             0.18124,            0.052557,            0.011441,             0.04855,           0.0012905,           0.0012905,           0.0012905
                 179,            0.020746,           0.0058473,           0.0020975,             0.57081,             0.45371,             0.44206,             0.18155,            0.052567,            0.011458,            0.048601,            0.001266,            0.001266,            0.001266
                 180,            0.020738,           0.0058374,            0.002234,             0.57132,             0.45361,             0.44349,              0.1817,            0.052579,             0.01147,            0.048649,           0.0012426,           0.0012426,           0.0012426
                 181,            0.020646,           0.0058347,           0.0021014,             0.56841,              0.4539,             0.44388,             0.18166,             0.05259,            0.011484,            0.048711,           0.0012202,           0.0012202,           0.0012202
                 182,             0.02041,            0.005833,           0.0021636,             0.55846,             0.45755,             0.44292,             0.18158,            0.052597,            0.011498,            0.048779,           0.0011989,           0.0011989,           0.0011989
                 183,              0.0202,           0.0057364,           0.0019771,             0.55461,             0.46236,             0.44332,             0.18195,            0.052607,            0.011515,            0.048827,           0.0011787,           0.0011787,           0.0011787
                 184,            0.020121,           0.0058006,           0.0020584,             0.56632,             0.45343,             0.44262,             0.18135,            0.052615,            0.011532,            0.048874,           0.0011595,           0.0011595,           0.0011595
                 185,            0.020466,           0.0058777,           0.0020208,             0.52355,             0.48218,             0.44243,             0.18131,            0.052624,            0.011548,            0.048934,           0.0011414,           0.0011414,           0.0011414
                 186,            0.019831,           0.0057201,           0.0019137,             0.52553,              0.4827,             0.44253,             0.18152,            0.052636,            0.011562,            0.049004,           0.0011243,           0.0011243,           0.0011243
                 187,            0.019897,           0.0055884,           0.0021299,             0.52542,              0.4827,             0.44292,             0.18191,            0.052647,             0.01158,            0.049053,           0.0011084,           0.0011084,           0.0011084
                 188,            0.019815,            0.005728,           0.0020082,             0.55437,             0.46074,             0.44141,             0.18158,            0.052657,            0.011595,            0.049096,           0.0010935,           0.0010935,           0.0010935
                 189,            0.019517,           0.0056432,           0.0019595,             0.55249,             0.46027,             0.44077,             0.18092,             0.05267,            0.011611,            0.049141,           0.0010797,           0.0010797,           0.0010797
                 190,            0.019757,           0.0055708,           0.0019837,             0.56648,             0.45185,             0.44078,             0.18058,            0.052687,            0.011628,            0.049181,            0.001067,            0.001067,            0.001067
                 191,            0.019887,           0.0056561,           0.0021955,             0.56558,             0.45227,             0.44022,             0.18068,            0.052701,            0.011643,            0.049206,           0.0010554,           0.0010554,           0.0010554
                 192,            0.019579,           0.0057415,           0.0019368,             0.56616,             0.45114,             0.43961,             0.18058,            0.052715,             0.01166,            0.049235,           0.0010449,           0.0010449,           0.0010449
                 193,             0.01959,           0.0055947,            0.001922,             0.56746,             0.45094,             0.44005,             0.18049,            0.052728,            0.011676,            0.049286,           0.0010355,           0.0010355,           0.0010355
                 194,            0.019252,           0.0055608,           0.0018336,             0.56885,             0.45043,             0.43992,             0.18053,            0.052742,            0.011689,            0.049337,           0.0010272,           0.0010272,           0.0010272
                 195,            0.019484,           0.0055902,           0.0020325,             0.56424,             0.45226,             0.43941,             0.18007,            0.052755,            0.011707,            0.049392,             0.00102,             0.00102,             0.00102
                 196,            0.019499,           0.0055006,           0.0017561,             0.56436,             0.45301,             0.43895,             0.17968,            0.052765,            0.011722,            0.049443,           0.0010139,           0.0010139,           0.0010139
                 197,            0.019474,           0.0055918,           0.0019874,              0.5654,              0.4528,             0.43874,             0.17944,            0.052778,            0.011736,            0.049492,           0.0010089,           0.0010089,           0.0010089
                 198,            0.019447,           0.0055445,           0.0019843,             0.56254,             0.45386,             0.43875,             0.17949,            0.052792,            0.011751,            0.049552,            0.001005,            0.001005,            0.001005
                 199,            0.019382,           0.0055083,           0.0018426,             0.56092,             0.45406,             0.43913,             0.17976,            0.052805,            0.011767,            0.049603,           0.0010022,           0.0010022,           0.0010022
