               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.043079,            0.024194,                   0,             0.88705,              0.9697,             0.94781,             0.48478,            0.019911,            0.012504,                   0,           0.0027938,           0.0027938,            0.069694
                  83,            0.042489,            0.023876,                   0,              0.9139,              0.9697,             0.98303,             0.41882,              0.0296,            0.012202,                   0,           0.0028155,           0.0028155,            0.069316
                  84,             0.04812,            0.017349,                   0,             0.46471,             0.99968,             0.59551,             0.27309,             0.03453,            0.012364,                   0,           0.0028369,           0.0028369,            0.068937
                  85,            0.053468,            0.020008,                   0,             0.84294,                   1,             0.96835,             0.40327,            0.034836,            0.011899,                   0,           0.0028579,           0.0028579,            0.068558
                  86,            0.052304,            0.020734,                   0,             0.89109,                   1,             0.96191,              0.7132,            0.029016,            0.011313,                   0,           0.0028784,           0.0028784,            0.068178
                  87,            0.050557,            0.021777,                   0,             0.88834,              0.9697,             0.94773,             0.56142,            0.025611,            0.011399,                   0,           0.0028986,           0.0028986,            0.067799
                  88,            0.044095,             0.02172,                   0,             0.54214,              0.9688,             0.53839,             0.34811,            0.030564,            0.014541,                   0,           0.0029183,           0.0029183,            0.067418
                  89,            0.046995,            0.020029,                   0,             0.84602,                   1,             0.93258,             0.60558,            0.019654,            0.011664,                   0,           0.0029377,           0.0029377,            0.067038
                  90,            0.041949,             0.02104,                   0,             0.67405,             0.87733,             0.79808,             0.28307,            0.027583,            0.011889,                   0,           0.0029566,           0.0029566,            0.066657
                  91,            0.046258,            0.021084,                   0,             0.67185,             0.93076,             0.77753,             0.38158,            0.033014,            0.012863,                   0,           0.0029752,           0.0029752,            0.066275
                  92,            0.051852,            0.018621,                   0,             0.82407,                   1,              0.8622,             0.34892,            0.030859,            0.011456,                   0,           0.0029933,           0.0029933,            0.065893
                  93,            0.044392,            0.018192,                   0,             0.89182,                   1,             0.94812,             0.58737,             0.02011,            0.011016,                   0,            0.003011,            0.003011,            0.065511
                  94,            0.045616,            0.017095,                   0,             0.54143,              0.9697,             0.57174,             0.32245,            0.032911,            0.012474,                   0,           0.0030283,           0.0030283,            0.065128
                  95,            0.052257,            0.023623,                   0,             0.82803,             0.90909,             0.92213,             0.50252,            0.032143,            0.011665,                   0,           0.0030452,           0.0030452,            0.064745
                  96,            0.046037,            0.019345,                   0,             0.99849,                   1,               0.995,             0.50371,            0.024239,            0.011182,                   0,           0.0030616,           0.0030616,            0.064362
                  97,            0.042957,            0.019702,                   0,             0.78516,                   1,             0.87967,             0.57711,            0.027418,            0.011008,                   0,           0.0030777,           0.0030777,            0.063978
                  98,            0.036901,            0.018756,                   0,             0.68074,             0.96923,             0.73318,             0.27019,            0.024329,            0.011214,                   0,           0.0030933,           0.0030933,            0.063593
                  99,            0.047093,            0.020765,                   0,             0.67888,             0.96108,              0.8465,             0.40628,            0.029436,            0.011081,                   0,           0.0031085,           0.0031085,            0.063208
                 100,            0.052537,             0.02466,                   0,             0.57274,             0.93939,             0.62641,             0.29797,            0.031036,            0.011658,                   0,           0.0031232,           0.0031232,            0.062823
                 101,            0.043676,            0.019389,                   0,             0.77249,             0.93939,             0.81996,             0.53067,            0.021979,            0.010456,                   0,           0.0031376,           0.0031376,            0.062438
                 102,            0.042996,            0.019394,                   0,             0.89996,             0.84848,             0.91774,             0.58173,            0.026201,            0.010663,                   0,           0.0031515,           0.0031515,            0.062052
                 103,            0.041397,            0.016105,                   0,             0.99791,              0.9697,              0.9925,             0.64303,            0.022512,             0.01073,                   0,            0.003165,            0.003165,            0.061665
                 104,            0.044253,            0.017623,                   0,             0.85867,              0.9697,             0.94998,             0.29916,            0.028428,            0.011461,                   0,            0.003178,            0.003178,            0.061278
                 105,             0.04284,            0.016607,                   0,             0.83308,             0.90909,             0.89875,             0.61059,            0.028654,            0.010349,                   0,           0.0031907,           0.0031907,            0.060891
                 106,            0.045524,            0.019772,                   0,             0.88176,             0.90409,             0.96161,             0.76538,            0.027416,            0.010563,                   0,           0.0032029,           0.0032029,            0.060503
                 107,            0.038958,             0.01748,                   0,             0.84614,              0.9999,             0.95493,             0.69838,            0.021181,            0.010356,                   0,           0.0032146,           0.0032146,            0.060115
                 108,            0.034783,            0.020362,                   0,             0.97056,             0.99892,             0.99059,             0.57694,            0.019742,            0.010703,                   0,            0.003226,            0.003226,            0.059726
                 109,            0.037838,            0.017288,                   0,              0.9667,             0.93939,             0.98754,             0.49277,            0.030052,            0.012684,                   0,           0.0032369,           0.0032369,            0.059337
                 110,            0.039663,            0.017796,                   0,             0.78806,             0.90157,             0.89969,             0.60455,            0.022916,            0.010728,                   0,           0.0032473,           0.0032473,            0.058947
                 111,            0.039014,            0.023264,                   0,              0.6463,             0.99674,             0.73907,              0.2343,            0.027649,            0.011283,                   0,           0.0032574,           0.0032574,            0.058557
                 112,            0.044132,            0.019222,                   0,             0.94286,             0.99998,             0.98695,              0.7324,            0.022112,            0.010153,                   0,            0.003267,            0.003267,            0.058167
                 113,            0.041913,            0.018499,                   0,             0.68213,             0.78788,             0.68793,             0.38067,            0.025988,            0.010213,                   0,           0.0032761,           0.0032761,            0.057776
                 114,            0.039752,            0.016423,                   0,             0.99985,                   1,               0.995,             0.85048,            0.018355,           0.0095263,                   0,           0.0032849,           0.0032849,            0.057385
                 115,            0.037421,             0.02585,                   0,             0.96816,             0.93939,             0.96924,             0.51694,            0.027706,            0.010942,                   0,           0.0032932,           0.0032932,            0.056993
                 116,            0.035765,            0.023672,                   0,             0.96866,              0.9367,             0.97555,             0.79675,            0.019922,            0.009815,                   0,            0.003301,            0.003301,            0.056601
                 117,            0.038783,            0.019348,                   0,             0.96867,             0.93706,             0.98758,               0.498,            0.025296,            0.010518,                   0,           0.0033085,           0.0033085,            0.056208
                 118,            0.038025,            0.018568,                   0,             0.99984,                   1,               0.995,             0.83544,            0.013494,           0.0091688,                   0,           0.0033155,           0.0033155,            0.055815
                 119,            0.030581,            0.018092,                   0,                   1,             0.93821,                0.99,             0.67458,            0.021991,            0.010308,                   0,            0.003322,            0.003322,            0.055422
                 120,              0.0397,            0.020705,                   0,             0.84182,              0.9697,             0.91543,               0.528,            0.022903,            0.010053,                   0,           0.0033281,           0.0033281,            0.055028
                 121,            0.042875,            0.019252,                   0,             0.97058,              0.9996,             0.99235,             0.73047,            0.017962,           0.0091604,                   0,           0.0033338,           0.0033338,            0.054634
                 122,            0.040772,            0.020028,                   0,             0.94284,             0.99971,             0.98238,             0.48912,            0.021627,            0.010465,                   0,           0.0033391,           0.0033391,            0.054239
                 123,            0.041161,            0.017791,                   0,             0.81037,             0.90909,             0.89452,             0.33301,            0.023008,            0.010245,                   0,            0.003344,            0.003344,            0.053844
                 124,            0.036972,            0.018067,                   0,             0.96579,             0.90909,             0.97929,             0.74368,            0.020489,           0.0097061,                   0,           0.0033484,           0.0033484,            0.053448
                 125,              0.0356,            0.016882,                   0,             0.74339,             0.87788,             0.79119,             0.40375,            0.032313,            0.010881,                   0,           0.0033523,           0.0033523,            0.053052
                 126,            0.052909,            0.016079,                   0,             0.81072,             0.90859,             0.91814,             0.54837,            0.028534,             0.01009,                   0,           0.0033559,           0.0033559,            0.052656
                 127,            0.037793,            0.019411,                   0,             0.91645,                   1,             0.98187,             0.64789,            0.019716,            0.010346,                   0,            0.003359,            0.003359,            0.052259
                 128,            0.024387,            0.025515,                   0,             0.96733,              0.9697,              0.9852,             0.67961,            0.017264,            0.009951,                   0,           0.0033617,           0.0033617,            0.051862
                 129,            0.037679,             0.02026,                   0,             0.59404,             0.75389,             0.75027,             0.26293,            0.031655,            0.012597,                   0,            0.003364,            0.003364,            0.051464
                 130,            0.043529,            0.016507,                   0,              0.7856,             0.99934,             0.90616,             0.49212,            0.024199,            0.010154,                   0,           0.0033658,           0.0033658,            0.051066
                 131,             0.03099,            0.020001,                   0,                   1,             0.93838,                0.99,             0.63142,            0.020292,           0.0096638,                   0,           0.0033672,           0.0033672,            0.050667
                 132,            0.037682,            0.017894,                   0,             0.72434,              0.9697,             0.85242,             0.28173,            0.029284,            0.010708,                   0,           0.0033682,           0.0033682,            0.050268
                 133,            0.039129,            0.022307,                   0,             0.97042,                   1,             0.99324,               0.642,            0.019828,           0.0097574,                   0,           0.0033688,           0.0033688,            0.049869
                 134,            0.022912,            0.016041,                   0,             0.76079,             0.87879,             0.87682,             0.24056,             0.02506,            0.010054,                   0,            0.003369,            0.003369,            0.049469
                 135,            0.037133,            0.018316,                   0,             0.84614,             0.99989,             0.93921,               0.549,            0.020552,           0.0096999,                   0,           0.0033687,           0.0033687,            0.049069
                 136,            0.033146,            0.013983,                   0,             0.99988,                   1,               0.995,             0.83078,            0.017862,           0.0092112,                   0,           0.0033681,           0.0033681,            0.048668
                 137,            0.025756,            0.017593,                   0,             0.91189,              0.9697,             0.95031,             0.70117,            0.021815,           0.0094639,                   0,            0.003367,            0.003367,            0.048267
                 138,            0.039598,            0.015937,                   0,             0.93913,             0.93522,             0.97418,             0.63109,            0.021418,           0.0094211,                   0,           0.0033655,           0.0033655,            0.047866
                 139,            0.034281,            0.017234,                   0,             0.99969,                   1,               0.995,             0.88302,            0.012524,           0.0086179,                   0,           0.0033636,           0.0033636,            0.047464
                 140,             0.02456,            0.016288,                   0,             0.99997,                   1,               0.995,             0.72807,            0.014996,           0.0086645,                   0,           0.0033613,           0.0033613,            0.047061
                 141,            0.043553,            0.018972,                   0,             0.91659,                   1,               0.935,             0.38473,            0.031811,            0.011382,                   0,           0.0033586,           0.0033586,            0.046659
